movie_id,title,hero_name
14405,Beverly Hills Chihuahua,Drew Barrymore
138843,The Conjuring,Patrick Wilson
11637,Are We There Yet?,Ice Cube
226486,Tammy,Melissa McCarthy
1584,School of Rock,Jack Black
9312,Mortal Kombat,Christopher Lambert
12153,White Chicks,Shawn Wayans
65057,The Descendants,George Clooney
8326,Holes,Sigourney Weaver
35690,The Last Song,Miley Cyrus
76203,12 Years a Slave,Chiwetel Ejiofor
13497,Drumline,Nick Cannon
35688,Why Did I Get Married Too?,Tyler Perry
162,Edward Scissorhands,Johnny Depp
296096,Me Before You,Emilia Clarke
103370,Madea's Witness Protection,Tyler Perry
1051,The French Connection,Gene Hackman
376659,Bad Moms,Mila Kunis
10073,Date Movie,Alyson Hannigan
16690,Return to Never Land,Harriet Owen
273895,Selma,David Oyelowo
14873,The Jungle Book 2,John Goodman
8968,Boogeyman,Emily Deschanel
9963,Premonition,Sandra Bullock
15655,The Tigger Movie,Jim Cummings
21208,Orphan,Vera Farmiga
272878,Max,Thomas Haden Church
9760,Epic Movie,Kal Penn
314365,Spotlight,Mark Ruffalo
13279,Lakeview Terrace,Samuel L. Jackson
1975,The Grudge 2,Sarah Michelle Gellar
33644,How Stella Got Her Groove Back,Angela Bassett
1649,Bill & Ted's Bogus Journey,Keanu Reeves
9895,Man of the Year,Robin Williams
9570,The Black Hole,Maximilian Schell
27579,The American,George Clooney
16052,Selena,Jennifer Lopez
40264,Vampires Suck,Chris Riggi
1164,Babel,Brad Pitt
239678,This Is Where I Leave You,Jason Bateman
14359,Doubt,Meryl Streep
3989,Team America: World Police,Trey Parker
76617,Texas Chainsaw 3D,Alexandra Daddario
1710,Copycat,Sigourney Weaver
4258,Scary Movie 5,Simon Rex
20391,Paint Your Wagon,Lee Marvin
10139,Milk,Sean Penn
335778,Risen,Tom Felton
9645,Ghost Ship,Gabriel Byrne
55465,A Very Harold & Kumar Christmas,Neil Patrick Harris
617,Wild Things,Matt Dillon
19904,The Stepfather,Dylan Walsh
48289,The Debt,Helen Mirren
243,High Fidelity,John Cusack
6933,One Missed Call,Shannyn Sossamon
17182,Eye for an Eye,Sally Field
8848,The Bank Job,Jason Statham
38,Eternal Sunshine of the Spotless Mind,Jim Carrey
38303,You Again,Kristen Bell
1266,Street Kings,Keanu Reeves
107985,The World's End,Simon Pegg
14043,Nancy Drew,Emma Roberts
19901,Daybreakers,Ethan Hawke
34016,She's Out of My League,Alice Eve
59860,Monte Carlo,Selena Gomez
10069,Stay Alive,Jon Foster
9588,Quigley Down Under,Tom Selleck
12819,Alpha and Omega,Hayden Panettiere
9954,The Covenant,Steven Strait
10115,Stick It,Jeff Bridges
25132,Shorts,Jimmy Bennett
577,To Die For,Nicole Kidman
328387,Nerve,Emma Roberts
12690,Appaloosa,Viggo Mortensen
9945,Vampires,James Woods
539,Psycho,Anthony Perkins
13596,My Best Friend's Girl,Dane Cook
226857,Endless Love,Alex Pettyfer
13159,Georgia Rule,Jane Fonda
47941,Under the Rainbow,Chevy Chase
526,Ladyhawke,Matthew Broderick
22796,Simon Birch,Jim Carrey
2355,Reign Over Me,Adam Sandler
5915,Into the Wild,Emile Hirsch
9842,School for Scoundrels,Billy Bob Thornton
61012,Silent Hill: Revelation 3D,Adelaide Clemens
755,From Dusk Till Dawn,George Clooney
13682,Pooh's Heffalump Movie,Jim Cummings
9089,Home for the Holidays,Holly Hunter
9470,Kung Fu Hustle,Stephen Chow
18357,The Country Bears,Haley Joel Osment
7979,The Kite Runner,Khalid Abdalla
470,21 Grams,Sean Penn
15644,Paparazzi,Cole Hauser
9582,A Guy Thing,Jason Lee
10642,Loser,Jason Biggs
22074,Capitalism: A Love Story,Michael Moore
2428,The Greatest Story Ever Told,Max von Sydow
290751,Secret in Their Eyes,Chiwetel Ejiofor
13805,Disaster Movie,Matt Lanter
4597,Armored,Columbus Short
9414,The Man Who Knew Too Little,Bill Murray
63492,What's Your Number?,Chris Evans
81796,Lockout,Guy Pearce
10710,Envy,Ben Stiller
15092,Crank: High Voltage,Jason Statham
11382,Bullets Over Broadway,John Cusack
15005,One Night with the King,Tiffany Dupont
8198,The Quiet American,Michael Caine
6963,The Weather Man,Nicolas Cage
15070,Undisputed,Wesley Snipes
12797,Ghost Town,Ricky Gervais
17134,12 Rounds,John Cena
41402,Let Me In,Kodi Smit-McPhee
18885,3 Ninjas Kick Back,Victor Wong
4953,Be Kind Rewind,Jack Black
10773,Mrs Henderson Presents,Judi Dench
146198,Triple 9,Casey Affleck
2639,Deconstructing Harry,Woody Allen
10563,Three to Tango,Matthew Perry
295964,Burnt,Bradley Cooper
5971,We're No Angels,Robert De Niro
9716,Everyone Says I Love You,Drew Barrymore
11835,Death Sentence,Kevin Bacon
26171,Everybody's Fine,Robert De Niro
31117,Superbabies: Baby Geniuses 2,Jon Voight
9074,The Man,Samuel L. Jackson
14396,Code Name: The Cleaner,Cedric the Entertainer
15673,Connie and Carla,Nia Vardalos
42618,Sweet Charity,Shirley MacLaine
171274,Inherent Vice,Joaquin Phoenix
24432,Doogal,Daniel Tay
109417,Battle of the Year,Josh Holloway
13948,An American Carol,Kevin Farley
106747,Machete Kills,Danny Trejo
10929,Willard,Crispin Glover
14220,Strange Wilderness,Steve Zahn
46435,Topsy-Turvy,Allan Corduner
256962,Little Boy,Jakob Salvati
48231,A Dangerous Method,Keira Knightley
3509,A Scanner Darkly,Keanu Reeves
82684,Chasing Mavericks,Gerard Butler
12142,Alone in the Dark,Christian Slater
23367,Bandslam,Vanessa Hudgens
10740,Birth,Nicole Kidman
241239,A Most Violent Year,Oscar Isaac
14582,Passchendaele,Paul Gross
14914,Flash of Genius,Aaron Abrams
3902,I'm Not There.,Cate Blanchett
77948,The Cold Light of Day,Henry Cavill
21755,The Brothers Bloom,Rachel Weisz
4960,"Synecdoche, New York",Philip Seymour Hoffman
128,Princess Mononoke,Yōji Matsuda
14652,Bon voyage,Grégori Derangère
40932,Can't Stop the Music,Alex Briley
16608,The Proposition,Guy Pearce
334531,My All American,Aaron Eckhart
32316,Marci X,Lisa Kudrow
7299,Equilibrium,Christian Bale
13405,The Children of Huang Shi,Jonathan Rhys Meyers
19457,The Yards,Mark Wahlberg
112937,The Oogieloves in the Big Balloon Adventure,Christopher Lloyd
314385,By the Sea,Angelina Jolie
8953,Steamboy,Anne Suzuki
29078,The Game of Their Lives,Gerard Butler
46503,All Good Things,Kirsten Dunst
10448,Rapa Nui,Jason Scott Lee
13688,CJ7,Stephen Chow
10353,The Visitors II: The Corridors of Time,Christian Clavier
43935,Dylan Dog: Dead of Night,Brandon Routh
11458,People I Know,Al Pacino
44638,The Tempest,Helen Mirren
241257,Regression,Ethan Hawke
14538,Three Kingdoms: Resurrection of the Dragon,Sammo Hung
13250,Butterfly on a Wheel,Pierce Brosnan
133931,Zambezia,Jeremy Suarez
280871,Ramanujan,Abhinay Vaddi
239897,Dwegons,Melissa Leo
184341,Hands of Stone,Robert De Niro
334074,Survivor,Pierce Brosnan
199373,The Frozen Ground,Nicolas Cage
14202,The Painted Veil,Edward Norton
6968,The Baader Meinhof Complex,Martina Gedeck
581,Dances with Wolves,Kevin Costner
52449,Bad Teacher,Cameron Diaz
12150,Sea of Love,Al Pacino
11247,A Cinderella Story,Hilary Duff
4232,Scream,David Arquette
9378,Thir13en Ghosts,Tony Shalhoub
694,The Shining,Jack Nicholson
105,Back to the Future,Michael J. Fox
11377,House on Haunted Hill,Geoffrey Rush
26367,I Can Do Bad All By Myself,Tyler Perry
385383,Fight Valley,Erin O'Brien
41210,The Switch,Jason Bateman
12090,Just Married,Ashton Kutcher
62630,The Devil's Double,Dominic Cooper
16110,Thomas and the Magic Railroad,Alec Baldwin
29427,The Crazies,Timothy Olyphant
129,Spirited Away,Rumi Hiiragi
244114,Firestorm,Andy Lau
2669,The Bounty,Mel Gibson
203833,The Book Thief,Geoffrey Rush
13523,Sex Drive,Josh Zuckerman
25195,Leap Year,Amy Adams
17277,The Fall of the Roman Empire,Sophia Loren
50725,Take Me Home Tonight,Topher Grace
82631,Won't Back Down,Viola Davis
73191,The Nutcracker,Darci Kistler
22479,Kansas City,Jennifer Jason Leigh
340611,Indignation,Logan Lerman
10065,The Amityville Horror,Ryan Reynolds
2757,Adaptation.,Nicolas Cage
11683,Land of the Dead,Simon Baker
244339,Out of Inferno,Lau Ching-Wan
1878,Fear and Loathing in Las Vegas,Johnny Depp
23082,The Invention of Lying,Ricky Gervais
195589,Neighbors,Seth Rogen
854,The Mask,Jim Carrey
2280,Big,Tom Hanks
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Sacha Baron Cohen
8835,Legally Blonde,Reese Witherspoon
157,Star Trek III: The Search for Spock,William Shatner
8643,The Exorcism of Emily Rose,Laura Linney
10402,Deuce Bigalow: Male Gigolo,Rob Schneider
218043,Left Behind,Nicolas Cage
9043,The Family Stone,Claire Danes
21301,Barbershop 2:  Back in Business,Ice Cube
10147,Bad Santa,Billy Bob Thornton
816,Austin Powers: International Man of Mystery,Mike Myers
302688,My Big Fat Greek Wedding 2,John Corbett
60307,Diary of a Wimpy Kid: Rodrick Rules,Zachary Gordon
106,Predator,Arnold Schwarzenegger
279,Amadeus,F. Murray Abraham
8617,Prom Night,Brittany Snow
10625,Mean Girls,Lindsay Lohan
10934,Under the Tuscan Sun,Diane Lane
5279,Gosford Park,Helen Mirren
10013,Peggy Sue Got Married,Kathleen Turner
194662,Birdman,Michael Keaton
160588,Blue Jasmine,Cate Blanchett
9829,United 93,J.J. Johnson
10028,Honey,Jessica Alba
10535,Spy Hard,Leslie Nielsen
790,The Fog,Adrienne Barbeau
43959,Soul Surfer,AnnaSophia Robb
10364,Catch-22,Alan Arkin
16991,Observe and Report,Seth Rogen
9610,Conan the Destroyer,Arnold Schwarzenegger
1578,Raging Bull,Robert De Niro
25643,Love Happens,Aaron Eckhart
11904,Young Sherlock Holmes,Nicholas Rowe
28665,Fame,Kay Panabaker
44115,127 Hours,James Franco
10569,Small Time Crooks,Woody Allen
10560,Center Stage,Amanda Schull
333348,Love the Coopers,Steve Martin
20483,Catch That Kid,Kristen Stewart
11457,Life as a House,Kevin Kline
321697,Steve Jobs,Michael Fassbender
19840,"I Love You, Beth Cooper",Hayden Panettiere
22327,Youth in Revolt,Michael Cera
38665,The Legend of the Lone Ranger,Christopher Lloyd
2575,The Tailor of Panama,Pierce Brosnan
11644,Blow Out,John Travolta
146227,Getaway,Ethan Hawke
68924,The Ice Storm,Kevin Kline
253235,And So It Goes,Michael Douglas
22102,Troop Beverly Hills,Shelley Long
18701,Being Julia,Michael Gambon
10068,Nine 1/2 Weeks,Mickey Rourke
848,Dragonslayer,Peter MacNicol
36811,The Last Station,James McAvoy
522,Ed Wood,Johnny Depp
130150,Labor Day,Josh Brolin
12246,Mongol: The Rise of Genghis Khan,Tadanobu Asano
13809,RockNRolla,Mark Strong
27380,Megaforce,Barry Bostwick
10549,Hamlet,Kenneth Branagh
33870,Mao's Last Dancer,Chi Cao
245703,Midnight Special,Michael Shannon
10739,Anything Else,Woody Allen
127560,The Railway Man,Jeremy Irvine
37903,The White Ribbon,Ursina Lardi
396152,Restoration,Emily Roya O'Brien
10017,The Wraith,Charlie Sheen
11468,Salton Sea,Val Kilmer
193613,Metallica: Through the Never,Dane DeHaan
17436,The Informers,Billy Bob Thornton
43434,Carlos,Edgar Ramírez
31166,I Come with the Rain,Josh Hartnett
69848,One Man's Hero,Tom Berenger
8408,Day of the Dead,Lori Cardille
332411,I Am Wrath,John Travolta
9389,Renaissance,Daniel Craig
9626,Red Sonja,Arnold Schwarzenegger
75638,Red Lights,Sigourney Weaver
8363,Superbad,Jonah Hill
15670,Madea Goes to Jail,Tyler Perry
290555,Wolves,Jason Momoa
8328,Step Up 2: The Streets,Briana Evigan
10982,Hoodwinked!,Anne Hathaway
205,Hotel Rwanda,Don Cheadle
1620,Hitman,Timothy Olyphant
175541,Black Nativity,Forest Whitaker
241254,The Prince,Bruce Willis
31932,City of Ghosts,Matt Dillon
1933,The Others,Nicole Kidman
679,Aliens,Sigourney Weaver
11113,My Fair Lady,Audrey Hepburn
3597,I Know What You Did Last Summer,Jennifer Love Hewitt
193893,Let's Be Cops,Jake Johnson
9675,Sideways,Paul Giamatti
9988,Beerfest,Erik Stolhanske
948,Halloween,Donald Pleasence
21765,Good Boy!,Molly Shannon
146304,The Best Man Holiday,Terrence Howard
7516,Smokin' Aces,Ryan Reynolds
41439,Saw: The Final Chapter,Tobin Bell
2752,40 Days and 40 Nights,Josh Hartnett
9429,A Night at the Roxbury,Will Ferrell
38117,Beastly,Alex Pettyfer
9792,The Hills Have Eyes,Aaron Stanford
13778,Dickie Roberts: Former Child Star,David Spade
228203,"McFarland, USA",Kevin Costner
41382,Lottery Ticket,Shad Moss
13960,ATL,T.I.
114150,Pitch Perfect,Anna Kendrick
26602,Summer Catch,Freddie Prinze Jr.
10223,A Simple Plan,Bill Paxton
16028,They,Laura Regan
15639,Larry the Cable Guy: Health Inspector,Larry the Cable Guy
16112,The Adventures of Elmo in Grouchland,Kevin Clash
26390,Brooklyn's Finest,Richard Gere
27759,55 Days at Peking,Charlton Heston
109428,Evil Dead,Jane Levy
23049,My Life in Ruins,Nia Vardalos
9310,American Dreamz,Hugh Grant
11411,Superman IV: The Quest for Peace,Christopher Reeve
16988,How She Move,Rutina Wesley
7304,Running Scared,Paul Walker
24747,Bobby Jones: Stroke of Genius,Jim Caviezel
58048,Shanghai Surprise,Madonna
1491,The Illusionist,Edward Norton
2989,Roar,Tippi Hedren
10629,Veronica Guerin,Cate Blanchett
255343,Escobar: Paradise Lost,Benicio del Toro
4723,Southland Tales,Dwayne Johnson
10800,Dragon Hunters,Vincent Lindon
25763,Damnation Alley,Jan-Michael Vincent
79694,The Apparition,Ashley Greene
4032,My Girl,Anna Chlumsky
18615,Fur: An Imaginary Portrait of Diane Arbus,Nicole Kidman
10673,Wall Street,Charlie Sheen
4584,Sense and Sensibility,Kate Winslet
2977,Becoming Jane,Anne Hathaway
10760,Sydney White,Amanda Bynes
11093,House of Sand and Fog,Jennifer Connelly
207,Dead Poets Society,Robin Williams
8467,Dumb and Dumber,Jim Carrey
639,When Harry Met Sally...,Meg Ryan
24226,The Verdict,Paul Newman
9285,Road Trip,Breckin Meyer
14709,Varsity Blues,James Van Der Beek
74643,The Artist,Jean Dujardin
13788,The Unborn,Odette Annable
83666,Moonrise Kingdom,Bruce Willis
10781,The Texas Chainsaw Massacre: The Beginning,Jordana Brewster
318850,The Young Messiah,Adam Greaves-Neal
13908,The Master of Disguise,Dana Carvey
1417,Pan's Labyrinth,Ivana Baquero
39180,See Spot Run,Michael Clarke Duncan
16161,Baby Boy,Tyrese Gibson
49950,The Roommate,Minka Kelly
10956,Joe Dirt,David Spade
9594,Double Impact,Jean-Claude Van Damme
4638,Hot Fuzz,Simon Pegg
13972,The Women,Cloris Leachman
5038,Vicky Cristina Barcelona,Scarlett Johansson
13491,Arn: The Knight Templar,Joakim Nätterqvist
10571,Boys and Girls,Freddie Prinze Jr.
10994,White Oleander,Alison Lohman
19994,Jennifer's Body,Megan Fox
25166,Drowning Mona,Danny DeVito
30890,Radio Days,Woody Allen
23169,Remember Me,Robert Pattinson
17403,How to Deal,Mandy Moore
12120,My Stepmother is an Alien,Dan Aykroyd
9800,Philadelphia,Tom Hanks
1090,The Thirteenth Floor,Craig Bierko
18475,The Cookout,Ja Rule
40160,Meteor,Sean Connery
18074,Duets,Gwyneth Paltrow
9689,Hollywood Ending,Woody Allen
9781,Detroit Rock City,Giuseppe Andrews
8009,Highlander,Christopher Lambert
3877,Things We Lost in the Fire,Halle Berry
8854,Steel,Shaquille O'Neal
152599,The Immigrant,Marion Cotillard
18840,The White Countess,Ralph Fiennes
68727,Trance,James McAvoy
12657,Soul Plane,Tom Arnold
8265,Welcome to the Sticks,Kad Merad
12410,Good,Viggo Mortensen
34647,Enter the Void,Nathaniel Brown
73935,Vamps,Alicia Silverstone
28178,Hachi: A Dog's Tale,Richard Gere
185567,Zulu,Orlando Bloom
264656,The Homesman,Hilary Swank
35696,Juwanna Mann,"Miguel A. Núñez, Jr."
16351,Ararat,Simon Abkarian
38717,Madison,Jim Caviezel
18777,Slow Burn,Ray Liotta
2110,Wasabi,Jean Reno
9035,Slither,Nathan Fillion
90,Beverly Hills Cop,Eddie Murphy
771,Home Alone,Macaulay Culkin
12154,Three Men and a Baby,Tom Selleck
9576,Tootsie,Dustin Hoffman
744,Top Gun,Tom Cruise
146,"Crouching Tiger, Hidden Dragon",Chow Yun-fat
14,American Beauty,Kevin Spacey
45269,The King's Speech,Colin Firth
9493,Twins,Arnold Schwarzenegger
22556,The Yellow Handkerchief,William Hurt
873,The Color Purple,Whoopi Goldberg
33196,Tidal Wave,Park Joong-hoon
205596,The Imitation Game,Benedict Cumberbatch
10765,Private Benjamin,Goldie Hawn
16769,Coal Miner's Daughter,Sissy Spacek
33217,Diary of a Wimpy Kid,Zachary Gordon
132232,Mama,Jessica Chastain
11153,National Lampoon's Vacation,Chevy Chase
208134,Bad Grandpa,Johnny Knoxville
1165,The Queen,Helen Mirren
4011,Beetlejuice,Geena Davis
17202,Why Did I Get Married?,Tyler Perry
9587,Little Women,Winona Ryder
65086,The Woman in Black,Daniel Radcliffe
10053,When a Stranger Calls,Camilla Belle
11870,Big Fat Liar,Frankie Muniz
11778,The Deer Hunter,Robert De Niro
586,Wag the Dog,Dustin Hoffman
18736,The Lizzie McGuire Movie,Hilary Duff
134411,Snitch,Dwayne Johnson
287903,Krampus,Adam Scott
9276,The Faculty,Jordana Brewster
15765,What's Love Got to Do with It,Angela Bassett
2142,Cop Land,Sylvester Stallone
11397,Not Another Teen Movie,Chyler Leigh
77016,End of Watch,Jake Gyllenhaal
11478,The Skulls,Joshua Jackson
266856,The Theory of Everything,Eddie Redmayne
13411,Malibu's Most Wanted,Jamie Kennedy
10564,Where the Heart Is,Natalie Portman
947,Lawrence of Arabia,Peter O'Toole
24150,Halloween II,Scout Taylor-Compton
228970,Wild,Reese Witherspoon
18405,The Last House on the Left,Garret Dillahunt
6961,The Wedding Date,Debra Messing
11442,Halloween: Resurrection,Jamie Lee Curtis
2493,The Princess Bride,Cary Elwes
14047,The Great Debaters,Denzel Washington
64690,Drive,Ryan Gosling
11132,Confessions of a Teenage Drama Queen,Lindsay Lohan
17127,The Object of My Affection,Jennifer Aniston
1562,28 Weeks Later,Imogen Poots
232679,When the Game Stands Tall,Jim Caviezel
17880,Because of Winn-Dixie,Jeff Daniels
14736,Love & Basketball,"Chris Warren, Jr."
9434,Grosse Pointe Blank,John Cusack
23706,All About Steve,Sandra Bullock
11531,Book of Shadows: Blair Witch 2,Kim Director
9100,The Craft,Robin Tunney
116,Match Point,Jonathan Rhys Meyers
38843,Ramona and Beezus,Joey King
1245,The Remains of the Day,Anthony Hopkins
4995,Boogie Nights,Mark Wahlberg
10413,Nowhere to Run,Jean-Claude Van Damme
14012,Flicka,Tim McGraw
9793,The Hills Have Eyes 2,Michael Bailey Smith
12212,Urban Legends: Final Cut,Jennifer Morrison
13768,Tuck Everlasting,Alexis Bledel
8975,The Marine,John Cena
342521,Keanu,Jordan Peele
45272,Country Strong,Gwyneth Paltrow
9424,Disturbing Behavior,James Marsden
97367,The Place Beyond the Pines,Ryan Gosling
254904,The November Man,Pierce Brosnan
18681,Eye of the Beholder,Ewan McGregor
12162,The Hurt Locker,Jeremy Renner
11495,Firestarter,David Keith
64689,Killing Them Softly,Brad Pitt
157849,A Most Wanted Man,Philip Seymour Hoffman
13166,Freddy Got Fingered,Tom Green
15511,VeggieTales: The Pirates Who Don't Do Anything,Phil Vischer
37003,U2 3D,Bono
12211,Highlander: Endgame,Christopher Lambert
13816,Idlewild,André Benjamin
51828,One Day,Anne Hathaway
22798,Whip It,Ellen Page
7501,Knockaround Guys,Barry Pepper
10743,Confidence,Edward Burns
37718,The Muse,Albert Brooks
15237,De-Lovely,Kevin Kline
9686,New York Stories,Woody Allen
17644,Barney's Great Adventure,
97430,The Man with the Iron Fists,Russell Crowe
12257,Home Fries,Drew Barrymore
13539,Here On Earth,Leelee Sobieski
68,Brazil,Jonathan Pryce
14024,Raise Your Voice,Hilary Duff
115,The Big Lebowski,Jeff Bridges
7874,Black Snake Moan,Samuel L. Jackson
4911,Dark Blue,Kurt Russell
1988,A Mighty Heart,Angelina Jolie
16222,Whatever It Takes,Jodi Lyn O'Keefe
9557,Boat Trip,Cuba Gooding Jr.
9026,The Importance of Being Earnest,Rupert Everett
57943,The Love Letter,Campbell Scott
18276,Hoot,Luke Wilson
8321,In Bruges,Colin Farrell
72359,Peeples,Craig Robinson
10186,The Rocker,Rainn Wilson
25704,Post Grad,Alexis Bledel
133694,Promised Land,Matt Damon
19265,Whatever Works,Larry David
36047,The In Crowd,Susan Ward
8053,The Three Burials of Melquiades Estrada,Tommy Lee Jones
2290,Jakob the Liar,Robin Williams
5236,Kiss Kiss Bang Bang,Robert Downey Jr.
6552,Idle Hands,Devon Sawa
1018,Mulholland Drive,Naomi Watts
10075,Blood and Chocolate,Agnes Bruckner
38031,You Will Meet a Tall Dark Stranger,Gemma Jones
42188,Never Let Me Go,Carey Mulligan
112430,The Company,Chris O'Donnell
6687,Transsiberian,Woody Harrelson
13853,The Clan of the Cave Bear,Daryl Hannah
31306,Crazy in Alabama,Melanie Griffith
8461,Funny Games,Naomi Watts
331592,Listening,Thomas Stroppel
47692,Felicia's Journey,Bob Hoskins
19,Metropolis,Brigitte Helm
10045,District B13,David Belle
400,Things to Do in Denver When You're Dead,Andy García
253450,The Assassin,Shu Qi
9104,Buffalo Soldiers,Joaquin Phoenix
11190,The Return,Vladimir Garin
16353,Ong Bak 2,Tony Jaa
23759,Centurion,Michael Fassbender
24206,Silent Trigger,Dolph Lundgren
10185,The Midnight Meat Train,Bradley Cooper
75033,Winnie Mandela,Elias Koteas
74536,The Son of No One,Channing Tatum
31668,All The Queen's Men,Matt LeBlanc
13501,The Good Night,Penélope Cruz
15208,Bathory: Countess of Blood,Anna Friel
172391,Khumba,Jake T. Austin
262543,Automata,Antonio Banderas
9288,Dungeons & Dragons: Wrath of the Dragon God,Bruce Payne
370980,Chiamatemi Francesco - Il Papa della gente,Rodrigo de la Serna
20083,Shinjuku Incident,Jackie Chan
40880,Pandaemonium,Linus Roache
137,Groundhog Day,Bill Murray
264999,Magic Mike XXL,Channing Tatum
454,Romeo + Juliet,Leonardo DiCaprio
53457,Sarah's Key,Kristin Scott Thomas
288980,Freedom,Cuba Gooding Jr.
33,Unforgiven,Clint Eastwood
1951,Manderlay,Bryce Dallas Howard
12405,Slumdog Millionaire,Dev Patel
10998,Fatal Attraction,Michael Douglas
114,Pretty Woman,Julia Roberts
9396,Crocodile Dundee II,Paul Hogan
319910,Broken Horses,María Valverde
2604,Born on the Fourth of July,Tom Cruise
864,Cool Runnings,Leon Robinson
14435,My Bloody Valentine,Jensen Ackles
1931,Stomp the Yard,Columbus Short
691,The Spy Who Loved Me,Roger Moore
9877,Urban Legend,Alicia Witt
62008,Good Deeds,Tyler Perry
12227,White Fang,Klaus Maria Brandauer
13824,Superstar,Molly Shannon
71688,The Iron Lady,Meryl Streep
15173,Jonah: A VeggieTales Movie,Phil Vischer
8291,Poetic Justice,Janet Jackson
13950,All About the Benjamins,Ice Cube
12158,Vampire in Brooklyn,Eddie Murphy
11586,Exorcist II: The Heretic,Linda Blair
10008,An American Haunting,Donald Sutherland
2830,My Boss's Daughter,Ashton Kutcher
12403,A Perfect Getaway,Milla Jovovich
34563,Our Family Wedding,Forest Whitaker
14557,Dead Man on Campus,Tom Everett Scott
10368,Tea with Mussolini,Cher
10280,Thinner,Robert John Burke
12637,"New York, New York",Liza Minnelli
34152,Crooklyn,Alfre Woodard
14434,I Think I Love My Wife,Chris Rock
11470,Jason X,Kane Hodder
10741,Bobby,Anthony Hopkins
24940,Head Over Heels,Monica Potter
82679,Fun Size,Victoria Justice
2013,The Diving Bell and the Butterfly,Mathieu Amalric
1440,Little Children,Kate Winslet
18041,Gossip,Joshua Jackson
28029,A Walk on the Moon,Diane Lane
1123,Catch a Fire,Tim Robbins
14033,Soul Survivors,Eliza Dushku
87729,Jefferson in Paris,Nick Nolte
16899,Easy Virtue,Jessica Biel
41317,Caravans,Anthony Quinn
245700,Mr. Turner,Timothy Spall
37842,Wild Grass,André Dussollier
9045,Amen.,Ulrich Tukur
44092,Reign of Assassins,Michelle Yeoh
16005,The Lucky Ones,Tim Robbins
44754,Margaret,Anna Paquin
23988,Stan Helsing,Diora Baird
43949,Flipped,Madeline Carroll
142,Brokeback Mountain,Heath Ledger
9603,Clueless,Alicia Silverstone
10712,Far from Heaven,Julianne Moore
243938,Hot Tub Time Machine 2,Rob Corddry
10876,Quills,Geoffrey Rush
86838,Seven Psychopaths,Colin Farrell
25208,The Caveman's Valentine,Samuel L. Jackson
613,Downfall,Bruno Ganz
1913,The Sea Inside,Javier Bardem
97370,Under the Skin,Scarlett Johansson
801,"Good Morning, Vietnam",Robin Williams
70829,The Last Godfather,Harvey Keitel
54518,Justin Bieber: Never Say Never,Justin Bieber
44214,Black Swan,Natalie Portman
240,The Godfather: Part II,Al Pacino
9816,Save the Last Dance,Julia Stiles
10131,A Nightmare on Elm Street 4: The Dream Master,Robert Englund
339984,Miracles from Heaven,Jennifer Garner
8859,"Dude, Where’s My Car?",Ashton Kutcher
11967,Young Guns,Emilio Estevez
239563,St. Vincent,Bill Murray
222899,About Last Night,Kevin Hart
4951,10 Things I Hate About You,Heath Ledger
10985,The New Guy,DJ Qualls
9644,National Lampoon's Loaded Weapon 1,Emilio Estevez
332567,The Shallows,Blake Lively
1954,The Butterfly Effect,Ashton Kutcher
15489,Snow Day,Chevy Chase
15250,This Christmas,Loretta Devine
22345,Baby Geniuses,Kathleen Turner
9448,The Big Hit,Mark Wahlberg
38223,Harriet the Spy,Michelle Trachtenberg
11186,Child's Play 2,Alex Vincent
136835,No Good Deed,Idris Elba
5876,The Mist,Thomas Jane
264660,Ex Machina,Domhnall Gleeson
492,Being John Malkovich,John Cusack
25462,Two Can Play That Game,Vivica A. Fox
238603,Earth to Echo,Teo Halm
10691,Crazy/Beautiful,Kirsten Dunst
1251,Letters from Iwo Jima,Ken Watanabe
5172,The Astronaut Farmer,Billy Bob Thornton
58680,Woo,Jada Pinkett Smith
264644,Room,Brie Larson
14577,Dirty Work,Norm Macdonald
11592,Serial Mom,Kathleen Turner
16406,Dick,Kirsten Dunst
19052,Light It Up,Usher Raymond
3682,54,Ryan Phillippe
9683,Bubble Boy,Jake Gyllenhaal
2084,Birthday Girl,Nicole Kidman
107811,21 & Over,Miles Teller
2266,"Paris, je t'aime",Steve Buscemi
13074,Resurrecting the Champ,Samuel L. Jackson
144340,Admission,Tina Fey
48217,The Widow of Saint-Pierre,Daniel Auteuil
28211,Chloe,Julianne Moore
47502,Faithful,Cher
9950,Find Me Guilty,Vin Diesel
84892,The Perks of Being a Wallflower,Logan Lerman
24227,Excessive Force,Thomas Ian Griffith
9672,Infamous,Sigourney Weaver
44853,The Claim,Peter Mullan
157544,The Vatican Tapes,Olivia Taylor Dudley
59678,Attack the Block,Nick Frost
79777,In the Land of Blood and Honey,Zana Marjanović
158011,The Call,Halle Berry
407887,Operation Chromite,Lee Jung-jae
17043,The Crocodile Hunter: Collision Course,Steve Irwin
8952,I Love You Phillip Morris,Jim Carrey
62204,Quest for Fire,Everett McGill
13435,Antwone Fisher,Derek Luke
17187,The Emperor's Club,Kevin Kline
319,True Romance,Christian Slater
59457,Womb,Eva Green
9504,Glengarry Glen Ross,Al Pacino
37414,The Killer Inside Me,Casey Affleck
6217,Cat People,Nastassja Kinski
26688,Sorority Row,Rumer Willis
